,Aayu Malun Khola Hydro-Electric Project,Apsuwa I HEP,Chujung Khola HEP,Dudhkoshi 10 HEP,Dudhkoshi-6 HEP,Ghunsa Khola HPP,Ghunsa-Tamor HPP,Hongu Khola HPP,Ikhuwa Khola HEP,Isuwa Khola Hydropower Project,Kabeli B - 1,Kabeli-3 HEP,Kabeli-A,Kasuwa Khola HPP,Lower Hewa,Lower Isuwa Khola HPP,Lower Solu Hydropower Project,Luja Khola HPP,Mewa khola HPP,Mewa Khola Hydropower project,Middle Hongu Khola B HPP,Middle Hongukhola A Hydropower Project,Middle Mewa HPP,Middle Tamor,Palun khola small Hydropower Project,Simbuwa Khola Hydroelectric Project,Solu Hydropower Project,Solu Khola (Dudha Koshi),Super Inkhu Khola,Tamor Khola-5 HEP,Upper Apsuwa HEP,Upper Barunkhola HEP,Upper Inkhu Khola HEP,Upper Isuwa,Upper Kabeli HPP,Upper Mewa Khola -A HPP,Upper Sankhuwa Khola HEP,Upper Simbuwa Khola HPP,Upper Tamor A HPP,Upper Tamor HEP,solar_site_0,solar_site_1,solar_site_2,solar_site_3,solar_site_4,solar_site_5,solar_site_6,solar_site_7,solar_site_8,solar_site_9,solar_site_10,solar_site_11,solar_site_12,solar_site_13,solar_site_14,solar_site_15,solar_site_16,solar_site_17,solar_site_18,solar_site_19
2020-02-09 03:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 04:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 05:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 06:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 07:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.001019367991845,0.0041067761806981,0.0010183299389002,0.0010235414534288,0.001019367991845,0.0010235414534288,0.0030800821355236,0.0020576131687242,0.0020576131687242,0.0041194644696189,0.0010204081632653,0.0010204081632653,0.0010214504596527,0.0020449897750511,0.0010111223458038,0.0,0.0,0.0019342359767891,0.0,0.0
2020-02-09 08:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.1743119266055046,0.1899383983572895,0.164969450101833,0.1832139201637666,0.1743119266055046,0.1832139201637666,0.188911704312115,0.1872427983539094,0.1872427983539094,0.1925849639546858,0.1775510204081632,0.1775510204081632,0.1685393258426966,0.1799591002044989,0.1769464105156724,0.1686868686868687,0.17974180734856,0.2011605415860735,0.1863414634146341,0.2011439466158246
2020-02-09 09:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.3700305810397553,0.4034907597535934,0.240325865580448,0.3961105424769703,0.3700305810397553,0.3961105424769703,0.4024640657084189,0.4012345679012346,0.4012345679012346,0.4057672502574665,0.3897959183673469,0.3897959183673469,0.3891726251276813,0.401840490797546,0.3953488372093023,0.3868686868686868,0.3922542204568023,0.4177949709864603,0.4048780487804878,0.4118207816968541
2020-02-09 10:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.5188583078491336,0.5903490759753593,0.3584521384928716,0.5834186284544524,0.5188583078491336,0.5834186284544524,0.5903490759753593,0.5895061728395061,0.5895061728395061,0.5932028836251287,0.4316326530612245,0.4316326530612245,0.5791624106230848,0.5899795501022495,0.583417593528817,0.5757575757575758,0.5789473684210527,0.5996131528046421,0.5902439024390244,0.5948522402287894
2020-02-09 11:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.7104994903160041,0.7248459958932238,0.6446028513238289,0.7205731832139202,0.7104994903160041,0.7205731832139202,0.7258726899383984,0.7263374485596708,0.7263374485596708,0.7281153450051493,0.7153061224489796,0.7153061224489796,0.7170582226762002,0.7259713701431493,0.7199191102123357,0.7111111111111111,0.7159880834160874,0.7282398452611218,0.7239024390243902,0.7264061010486177
2020-02-09 12:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.7859327217125383,0.7905544147843943,0.7780040733197556,0.7830092118730808,0.7859327217125383,0.7830092118730808,0.7926078028747433,0.7932098765432098,0.7932098765432098,0.7929969104016478,0.7857142857142857,0.7857142857142857,0.7865168539325843,0.7934560327198364,0.788675429726997,0.7838383838383839,0.7864945382323734,0.7949709864603481,0.7931707317073171,0.7950428979980935
2020-02-09 13:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.781855249745158,0.7802874743326489,0.7769857433808554,0.7789150460593655,0.781855249745158,0.7789150460593655,0.7833675564681725,0.7849794238683128,0.7849794238683128,0.7826982492276005,0.7826530612244897,0.7826530612244897,0.7844739530132788,0.7852760736196319,0.7836198179979778,0.7828282828282829,0.7845084409136047,0.7882011605415861,0.791219512195122,0.7931363203050524
2020-02-09 14:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.7023445463812437,0.6960985626283368,0.7016293279022403,0.7001023541453428,0.7023445463812437,0.7001023541453428,0.7002053388090349,0.7016460905349794,0.7016460905349794,0.6972193614830072,0.7030612244897959,0.7030612244897959,0.7048008171603677,0.7024539877300614,0.704752275025278,0.7070707070707071,0.7100297914597815,0.7108317214700194,0.7170731707317073,0.7216396568160153
2020-02-09 15:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.5575942915392457,0.5451745379876797,0.5488798370672098,0.5527123848515865,0.5575942915392457,0.5527123848515865,0.5462012320328542,0.5524691358024691,0.5524691358024691,0.5458290422245108,0.5571428571428572,0.5571428571428572,0.5597548518896833,0.5541922290388548,0.5601617795753286,0.5646464646464646,0.5690168818272096,0.5793036750483559,0.5795121951219512,0.5872259294566253
2020-02-09 16:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.363914373088685,0.3490759753593429,0.3625254582484725,0.3582395087001023,0.363914373088685,0.3582395087001023,0.3531827515400411,0.3549382716049383,0.3549382716049383,0.3480947476828012,0.363265306122449,0.363265306122449,0.365679264555669,0.3588957055214724,0.3660262891809909,0.3737373737373737,0.3793445878848063,0.3800773694390715,0.3921951219512195,0.4089609151572926
2020-02-09 17:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.1355759429153924,0.1170431211498973,0.1283095723014256,0.1279426816786079,0.1355759429153924,0.1279426816786079,0.1232032854209445,0.1203703703703703,0.1203703703703703,0.11740473738414,0.1306122448979592,0.1306122448979592,0.1399387129724208,0.1247443762781186,0.1304347826086956,0.1424242424242424,0.1489572989076464,0.1363636363636363,0.1648780487804878,0.1830314585319351
2020-02-09 18:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 19:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 20:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 21:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 22:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 23:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 00:00:00,0.5977380789692169,0.4198681261287407,0.4140770234877782,0.521199423671167,0.51602579763052,0.4097211732902328,0.4097211732902328,0.5106069605071484,0.4051686982343226,0.4314073044729605,0.4293699923750719,0.3853914765938183,0.4530144132957305,0.4241354625270424,0.5527074819082259,0.4314073044729605,0.5638730363000458,0.5015637874322825,0.408237583468059,0.408237583468059,0.5107111396149412,0.5420877397455748,0.6702711225251905,0.4172496906628496,0.4069929621438163,0.3887051465733386,0.5638730363000458,0.5702018526351954,0.5144014966566339,0.4332364301769283,0.4198681261287407,0.497417971051429,0.4962425083017479,0.4314073044729605,0.3858100632059504,0.6702711225251905,0.4432282975128066,0.3967574328864338,0.4172496906628496,0.421216565501755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 01:00:00,0.5937321644196014,0.4354748544005147,0.4605685781719582,0.5153540840176347,0.5077218664028099,0.414656230778705,0.414656230778705,0.5120672410822422,0.4510861939788118,0.4420343284201743,0.453563036508926,0.4490839898602479,0.4328490625540035,0.4487173887955531,0.5424473025011117,0.4420343284201743,0.5596745368394438,0.5007723740833073,0.402693813907116,0.402693813907116,0.511916242251923,0.5418569448509556,0.6568644512745713,0.4212442812160636,0.4497108739912916,0.400314942090544,0.5596745368394438,0.5649368204828782,0.5168062364432046,0.4922623270387723,0.4354748544005147,0.5132669103723165,0.5084160843687291,0.4420343284201743,0.4479119033814572,0.6568644512745713,0.4620086264716913,0.4356667158009358,0.4212442812160636,0.4024155713401872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 02:00:00,0.5937321644196014,0.4354748544005147,0.4605685781719582,0.5153540840176347,0.5077218664028099,0.414656230778705,0.414656230778705,0.5120672410822422,0.4510861939788118,0.4420343284201743,0.453563036508926,0.4490839898602479,0.4328490625540035,0.4487173887955531,0.5424473025011117,0.4420343284201743,0.5596745368394438,0.5007723740833073,0.402693813907116,0.402693813907116,0.511916242251923,0.5418569448509556,0.6568644512745713,0.4212442812160636,0.4497108739912916,0.400314942090544,0.5596745368394438,0.5649368204828782,0.5168062364432046,0.4922623270387723,0.4354748544005147,0.5132669103723165,0.5084160843687291,0.4420343284201743,0.4479119033814572,0.6568644512745713,0.4620086264716913,0.4356667158009358,0.4212442812160636,0.4024155713401872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 03:00:00,0.5937321644196014,0.4354748544005147,0.4605685781719582,0.5153540840176347,0.5077218664028099,0.414656230778705,0.414656230778705,0.5120672410822422,0.4510861939788118,0.4420343284201743,0.453563036508926,0.4490839898602479,0.4328490625540035,0.4487173887955531,0.5424473025011117,0.4420343284201743,0.5596745368394438,0.5007723740833073,0.402693813907116,0.402693813907116,0.511916242251923,0.5418569448509556,0.6568644512745713,0.4212442812160636,0.4497108739912916,0.400314942090544,0.5596745368394438,0.5649368204828782,0.5168062364432046,0.4922623270387723,0.4354748544005147,0.5132669103723165,0.5084160843687291,0.4420343284201743,0.4479119033814572,0.6568644512745713,0.4620086264716913,0.4356667158009358,0.4212442812160636,0.4024155713401872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 04:00:00,0.5937321644196014,0.4354748544005147,0.4605685781719582,0.5153540840176347,0.5077218664028099,0.414656230778705,0.414656230778705,0.5120672410822422,0.4510861939788118,0.4420343284201743,0.453563036508926,0.4490839898602479,0.4328490625540035,0.4487173887955531,0.5424473025011117,0.4420343284201743,0.5596745368394438,0.5007723740833073,0.402693813907116,0.402693813907116,0.511916242251923,0.5418569448509556,0.6568644512745713,0.4212442812160636,0.4497108739912916,0.400314942090544,0.5596745368394438,0.5649368204828782,0.5168062364432046,0.4922623270387723,0.4354748544005147,0.5132669103723165,0.5084160843687291,0.4420343284201743,0.4479119033814572,0.6568644512745713,0.4620086264716913,0.4356667158009358,0.4212442812160636,0.4024155713401872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 05:00:00,0.5937321644196014,0.4354748544005147,0.4605685781719582,0.5153540840176347,0.5077218664028099,0.414656230778705,0.414656230778705,0.5120672410822422,0.4510861939788118,0.4420343284201743,0.453563036508926,0.4490839898602479,0.4328490625540035,0.4487173887955531,0.5424473025011117,0.4420343284201743,0.5596745368394438,0.5007723740833073,0.402693813907116,0.402693813907116,0.511916242251923,0.5418569448509556,0.6568644512745713,0.4212442812160636,0.4497108739912916,0.400314942090544,0.5596745368394438,0.5649368204828782,0.5168062364432046,0.4922623270387723,0.4354748544005147,0.5132669103723165,0.5084160843687291,0.4420343284201743,0.4479119033814572,0.6568644512745713,0.4620086264716913,0.4356667158009358,0.4212442812160636,0.4024155713401872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
